publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2974058,earthquake,2008-09-24T22:40:41.937Z,2013-06-17T08:37:00.000Z,173.97783000000001152,-42.19803000000000281,5.00000000000000000,16.72719999999999985,Mw,,GROPE,reviewed,manual,nz1dr,28,22,0,0.31700000000000000,164.00000000000000000,0.23932000000000000,0.00000000000000000
2980080,earthquake,2008-09-24T22:40:37.959Z,2013-06-17T08:42:00.000Z,174.00240999999999758,-42.34380999999999773,4.72400000000000020,20.95349999999999824,ML,,GROPE,reviewed,manual,nz1dr,28,26,25,0.25200000000000000,162.00000000000000000,0.17349999999999999,0.28100000000000003
2969964,earthquake,2008-09-16T20:30:09.345Z,2013-06-17T08:31:00.000Z,175.86994999999998868,-38.80928999999999718,4.09999999999999964,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,26,25,0,0.09700000000000000,81.00000000000000000,0.47073999999999999,0.00000000000000000
2964546,earthquake,2008-09-06T02:58:49.888Z,2013-06-17T08:23:00.000Z,175.11126999999999043,-41.02510000000000190,4.08199999999999985,31.20139999999999958,ML,,GROPE,reviewed,manual,nz1dr,61,51,53,0.06400000000000000,34.00000000000000000,0.19048000000000001,0.19000000000000000
2964018,earthquake,2008-09-05T02:35:37.675Z,2013-06-17T08:22:00.000Z,172.71312000000000353,-42.37664000000000186,4.50000000000000000,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,29,25,0,0.17199999999999999,56.00000000000000000,0.19022000000000000,0.00000000000000000
2958743,earthquake,2008-08-25T11:25:19.310Z,2013-06-13T11:04:00.000Z,176.85085000000000832,-39.71538999999999930,5.50000000000000000,31.83889999999999887,Mw,,GROPE,reviewed,manual,nz1dr,94,90,0,0.04800000000000000,93.00000000000000000,0.22605000000000000,0.00000000000000000
2952144,earthquake,2008-08-12T01:40:45.254Z,2013-06-13T10:55:00.000Z,178.42686000000000490,-38.60719000000000278,4.09999999999999964,24.41479999999999961,Mw,,GROPE,reviewed,manual,nz1dr,37,31,0,0.21099999999999999,150.00000000000000000,0.25307000000000002,0.00000000000000000
2944175,earthquake,2008-07-26T18:43:01.588Z,2013-06-11T13:50:00.000Z,173.56281000000001313,-40.32520999999999844,4.31200000000000028,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,46,42,55,0.90400000000000003,136.00000000000000000,0.24370000000000000,0.24600000000000000
2943150,earthquake,2008-07-24T14:21:35.287Z,2013-06-11T13:49:00.000Z,177.16106999999999516,-39.25685000000000002,4.20000000000000018,29.04240000000000066,Mw,,GROPE,reviewed,manual,nz1dr,68,59,0,0.29899999999999999,56.00000000000000000,0.28666000000000003,0.00000000000000000
2941707,earthquake,2008-07-21T20:03:00.230Z,2013-06-11T13:47:00.000Z,176.98151999999998907,-39.85173000000000343,4.29999999999999982,38.90229999999999677,Mw,,GROPE,reviewed,manual,nz1dr,54,49,0,0.09800000000000000,85.00000000000000000,0.22333000000000000,0.00000000000000000
2937330,earthquake,2008-07-12T17:20:33.664Z,2013-06-11T13:40:00.000Z,172.83098000000001093,-42.72431999999999874,4.00000000000000000,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,28,23,0,0.19900000000000001,81.00000000000000000,0.17100000000000001,0.00000000000000000
2916589,earthquake,2008-06-01T02:36:54.574Z,2013-05-22T10:41:00.000Z,175.48407000000000266,-40.95927999999999969,4.01299999999999990,14.24349999999999916,ML,,GROPE,reviewed,manual,nz1dr,41,37,53,0.06400000000000000,74.00000000000000000,0.16963000000000000,0.17100000000000001
2910398,earthquake,2008-05-18T20:17:17.450Z,2013-02-25T16:33:00.000Z,177.50090000000000146,-38.23376999999999981,4.20000000000000018,39.76899999999999835,Mw,,GROPE,reviewed,manual,nz1dr,39,37,0,0.10400000000000000,94.00000000000000000,0.16367000000000001,0.00000000000000000
2906682,earthquake,2008-05-10T16:27:36.331Z,2013-02-25T16:28:00.000Z,177.19492999999999938,-39.60249999999999915,4.09999999999999964,31.21709999999999852,Mw,,GROPE,reviewed,manual,nz1dr,70,66,0,0.24099999999999999,83.00000000000000000,0.23289000000000001,0.00000000000000000
2902957,earthquake,2008-05-02T15:12:00.241Z,2013-02-25T16:23:00.000Z,174.70340999999999099,-41.12162000000000006,4.06899999999999995,31.47060000000000102,ML,,GROPE,reviewed,manual,nz1dr,64,57,55,0.10299999999999999,51.00000000000000000,0.13796000000000000,0.18300000000000000
2900148,earthquake,2008-04-26T19:40:55.216Z,2013-02-21T15:38:00.000Z,177.52364000000000033,-41.97496000000000294,4.20000000000000018,33.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,30,23,0,1.48999999999999999,146.00000000000000000,0.09879000000000000,0.00000000000000000
2879912,earthquake,2008-03-15T03:14:49.483Z,2013-02-18T14:06:00.000Z,177.65128000000001407,-39.28114999999999668,4.17400000000000038,30.47309999999999874,ML,,GROPE,reviewed,manual,nz1dr,34,29,53,0.23499999999999999,80.00000000000000000,0.20735000000000001,0.21500000000000000
2879705,earthquake,2008-03-14T16:35:36.704Z,2013-02-18T14:06:00.000Z,177.13649000000000910,-39.51901000000000153,4.01299999999999990,29.76599999999999824,ML,,GROPE,reviewed,manual,nz1dr,62,54,53,0.14799999999999999,75.00000000000000000,0.28058000000000000,0.29799999999999999
2875015,earthquake,2008-03-04T16:01:09.555Z,2013-02-18T14:01:00.000Z,175.46515999999999735,-42.91635000000000133,4.38300000000000001,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,34,27,67,1.35400000000000009,202.00000000000000000,0.15720000000000001,0.33300000000000002
2858918,earthquake,2008-02-01T04:44:57.617Z,2012-11-01T09:47:00.000Z,174.73467999999999734,-41.02036999999999978,4.03099999999999969,37.84049999999999869,ML,,GROPE,reviewed,manual,nz1dr,59,53,24,0.14599999999999999,53.00000000000000000,0.22716000000000000,0.24900000000000000
2851752,earthquake,2008-01-16T17:58:15.337Z,2012-09-12T14:21:00.000Z,178.38641000000001213,-38.86889999999999645,4.01900000000000013,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,46,43,50,0.34799999999999998,228.00000000000000000,0.21898000000000001,0.20300000000000001
2846820,earthquake,2008-01-05T22:54:21.317Z,2013-03-13T10:48:00.000Z,178.72676000000001295,-39.29666999999999888,4.20000000000000018,33.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,22,16,0,0.65300000000000002,240.00000000000000000,0.12603000000000000,0.00000000000000000
2843699,earthquake,2007-12-29T22:34:08.195Z,2012-09-05T09:51:00.000Z,177.91222999999999388,-39.25892999999999944,4.03399999999999981,30.33770000000000167,ML,,GROPE,reviewed,manual,nz1dr,33,29,41,0.10400000000000000,202.00000000000000000,0.25308000000000003,0.25900000000000001
2840099,earthquake,2007-12-21T22:35:11.083Z,2013-03-13T09:57:00.000Z,178.44183000000001016,-38.85349999999999682,4.40000000000000036,33.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,46,44,0,0.37600000000000000,231.00000000000000000,0.18676000000000001,0.00000000000000000
2839588,earthquake,2007-12-20T19:33:36.574Z,2012-09-05T09:44:00.000Z,178.26541000000000281,-39.00891000000000020,4.16300000000000026,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,36,32,52,0.31000000000000000,218.00000000000000000,0.13033000000000000,0.19600000000000001
2839550,earthquake,2007-12-20T17:47:10.338Z,2012-09-05T09:44:00.000Z,178.50360000000000582,-38.85822999999999894,4.30900000000000016,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,34,29,57,0.42099999999999999,226.00000000000000000,0.13566000000000000,0.19000000000000000
2839366,earthquake,2007-12-20T08:41:47.486Z,2012-09-11T11:24:00.000Z,178.37487999999999033,-39.01745999999999981,4.00699999999999967,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,38,31,43,0.39500000000000002,223.00000000000000000,0.14541000000000001,0.21600000000000000
2839343,earthquake,2007-12-20T07:55:16.822Z,2013-03-13T09:56:00.000Z,178.53700000000000614,-38.89009000000000071,6.70000000000000018,33.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,48,43,0,0.45900000000000002,236.00000000000000000,0.21315000000000001,0.00000000000000000
2837423,earthquake,2007-12-16T02:29:05.868Z,2012-09-05T09:40:00.000Z,174.96387999999998897,-40.06799999999999784,4.01799999999999979,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,55,51,50,0.31200000000000000,72.00000000000000000,0.32034000000000001,0.21900000000000000
2835004,earthquake,2007-12-11T10:37:36.034Z,2012-09-05T09:37:00.000Z,178.54088999999999032,-39.60472000000000037,4.16600000000000037,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,20,17,30,0.66600000000000004,241.00000000000000000,0.17399000000000001,0.15400000000000000
2825685,earthquake,2007-11-22T19:28:17.422Z,2012-03-27T16:49:00.000Z,175.96747999999999479,-40.53943999999999903,4.00000000000000000,28.12569999999999837,Mw,,GROPE,reviewed,manual,nz1dr,40,34,0,0.21299999999999999,70.00000000000000000,0.21167000000000000,0.00000000000000000
2812053,earthquake,2007-10-24T01:12:31.010Z,2012-03-19T09:08:00.000Z,172.03811999999999216,-42.16461999999999932,4.50000000000000000,7.98200000000000021,Mw,,GROPE,reviewed,manual,nz1dr,32,24,0,0.13600000000000001,56.00000000000000000,0.13814000000000001,0.00000000000000000
2811407,earthquake,2007-10-22T16:27:40.962Z,2012-03-19T09:08:00.000Z,173.65018000000000598,-39.34588000000000108,4.04199999999999982,16.42670000000000030,ML,,GROPE,reviewed,manual,nz1dr,36,31,43,0.18200000000000000,146.00000000000000000,0.18056000000000000,0.25800000000000001
2801502,earthquake,2007-10-01T02:12:06.567Z,2012-03-19T08:52:00.000Z,175.97021000000000868,-38.94523999999999830,4.09999999999999964,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,34,29,0,0.09300000000000000,81.00000000000000000,0.26746999999999999,0.00000000000000000
2799448,earthquake,2007-09-26T10:54:14.597Z,2012-03-12T11:08:00.000Z,178.57735999999999876,-39.59051000000000187,5.29999999999999982,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,27,23,0,0.67800000000000005,236.00000000000000000,0.19697000000000001,0.00000000000000000
2784513,earthquake,2007-08-24T01:31:22.534Z,2011-05-31T13:41:00.000Z,172.84675999999998908,-42.58243999999999829,4.00800000000000001,5.74490000000000034,ML,,GROPE,reviewed,manual,nz1dr,29,25,37,0.05900000000000000,115.00000000000000000,0.17094000000000001,0.21900000000000000
2757147,earthquake,2007-06-24T05:17:49.568Z,2010-01-13T23:44:00.000Z,174.03519000000000005,-41.59794000000000125,4.04600000000000026,39.98380000000000223,ML,,GROPE,reviewed,manual,nz1dr,36,31,22,0.11200000000000000,65.00000000000000000,0.21410000000000001,0.17999999999999999
2752611,earthquake,2007-06-14T18:15:30.542Z,2010-01-13T23:43:00.000Z,174.27196000000000708,-39.33785000000000309,4.20399999999999974,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,54,46,54,0.19000000000000000,84.00000000000000000,0.14000000000000001,0.28599999999999998
2743963,earthquake,2007-05-26T18:14:34.503Z,2010-01-13T23:42:00.000Z,177.63170999999999822,-38.95662999999999698,4.00000000000000000,33.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,24,20,0,0.07400000000000000,125.00000000000000000,0.25211000000000000,0.00000000000000000
2738059,earthquake,2007-05-13T17:45:14.810Z,2010-01-13T23:41:00.000Z,172.05052000000000589,-41.58549000000000007,4.12899999999999956,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,30,22,57,0.24500000000000000,143.00000000000000000,0.16464999999999999,0.20699999999999999
2737864,earthquake,2007-05-13T06:43:00.431Z,2010-01-13T23:41:00.000Z,173.99957000000000562,-39.08277999999999963,4.00300000000000011,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,43,39,51,0.06000000000000000,142.00000000000000000,0.22409000000000001,0.33400000000000002
2737452,earthquake,2007-05-12T07:41:04.874Z,2010-01-13T23:41:00.000Z,176.13933000000000106,-40.60804000000000258,4.09999999999999964,17.94630000000000081,Mw,,GROPE,reviewed,manual,nz1dr,47,41,0,0.10900000000000000,88.00000000000000000,0.29015000000000002,0.00000000000000000
2737094,earthquake,2007-05-11T12:56:36.522Z,2010-01-13T23:41:00.000Z,173.64114000000000715,-42.34991000000000128,4.20000000000000018,28.16560000000000130,Mw,,GROPE,reviewed,manual,nz1dr,35,27,0,0.08300000000000000,100.00000000000000000,0.26895000000000002,0.00000000000000000
2733209,earthquake,2007-05-03T00:00:43.920Z,2010-01-13T23:40:00.000Z,172.51589999999998781,-42.73579999999999757,4.00000000000000000,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,20,18,0,0.14000000000000001,107.00000000000000000,0.21490999999999999,0.00000000000000000
2731116,earthquake,2007-04-28T06:29:46.297Z,2010-01-13T23:40:00.000Z,174.88645999999999958,-40.09058999999999884,4.17100000000000026,17.68769999999999953,ML,,GROPE,reviewed,manual,nz1dr,35,33,55,0.19800000000000001,147.00000000000000000,0.23832000000000000,0.18200000000000000
2730483,earthquake,2007-04-26T19:38:23.103Z,2010-01-13T23:40:00.000Z,178.65586999999999307,-38.42264999999999731,4.29999999999999982,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,14,13,0,0.46899999999999997,235.00000000000000000,0.27909000000000000,0.00000000000000000
2729952,earthquake,2007-04-25T14:40:36.952Z,2010-01-13T23:40:00.000Z,176.97428999999999633,-39.80931999999999960,4.29999999999999982,36.44239999999999924,Mw,,GROPE,reviewed,manual,nz1dr,32,27,0,0.15400000000000000,166.00000000000000000,0.23757000000000000,0.00000000000000000
2726250,earthquake,2007-04-17T19:01:52.008Z,2010-01-13T23:39:00.000Z,174.97768999999999551,-40.20365999999999929,4.08999999999999986,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,24,19,50,0.44700000000000001,118.00000000000000000,0.37442999999999999,0.21099999999999999
2706265,earthquake,2007-03-07T07:01:43.953Z,2010-01-13T23:36:00.000Z,175.35193000000001007,-40.38034999999999997,4.29999999999999982,15.16960000000000086,Mw,,GROPE,reviewed,manual,nz1dr,67,62,0,0.12700000000000000,56.00000000000000000,0.37319000000000002,0.00000000000000000
2705862,earthquake,2007-03-06T09:27:28.501Z,2010-01-13T23:36:00.000Z,172.36250000000001137,-41.37317000000000178,4.00000000000000000,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,29,25,0,0.22200000000000000,70.00000000000000000,0.30871999999999999,0.00000000000000000
2941876,earthquake,2007-02-16T13:20:14.301Z,2010-01-13T23:34:00.000Z,178.54562000000001376,-39.62666999999999717,4.00199999999999978,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,11,15,1.35800000000000010,241.00000000000000000,0.25469000000000003,0.31100000000000000
2693267,earthquake,2007-02-07T18:41:30.797Z,2010-01-13T23:34:00.000Z,177.87556000000000722,-41.93104000000000298,4.27500000000000036,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,50,45,53,1.72300000000000009,229.00000000000000000,0.37520999999999999,0.23100000000000001
2655520,earthquake,2006-11-18T14:47:33.026Z,2010-01-13T23:30:00.000Z,172.10250999999999522,-42.98805000000000121,4.00000000000000000,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,22,17,0,0.23899999999999999,85.00000000000000000,0.13241000000000000,0.00000000000000000
2647518,earthquake,2006-11-02T15:13:31.118Z,2010-01-13T23:30:00.000Z,176.51349999999999341,-39.70051999999999737,4.00000000000000000,25.99800000000000111,Mw,,GROPE,reviewed,manual,nz1dr,40,33,0,0.21500000000000000,56.00000000000000000,0.15812999999999999,0.00000000000000000
2620910,earthquake,2006-09-05T18:01:34.062Z,2010-01-13T23:28:00.000Z,176.71268000000000598,-40.58153999999999684,4.00399999999999956,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,11,13,0.28799999999999998,207.00000000000000000,0.19839999999999999,0.15800000000000000
2620132,earthquake,2006-09-04T00:45:21.735Z,2010-01-13T23:28:00.000Z,176.83890999999999849,-40.51641999999999655,4.50000000000000000,20.13489999999999824,Mw,,GROPE,reviewed,manual,nz1dr,28,21,0,0.27400000000000002,200.00000000000000000,0.28888999999999998,0.00000000000000000
2617957,earthquake,2006-08-30T07:23:27.413Z,2010-01-13T23:27:00.000Z,177.35015999999998826,-40.69979000000000013,4.15800000000000036,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,32,19,45,0.76400000000000001,231.00000000000000000,0.13644999999999999,0.17199999999999999
2607390,earthquake,2006-08-08T01:47:46.491Z,2010-01-13T23:27:00.000Z,172.69557000000000357,-42.45580999999999960,4.09999999999999964,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,32,22,0,0.12100000000000000,71.00000000000000000,0.22220999999999999,0.00000000000000000
2601359,earthquake,2006-07-26T03:01:56.409Z,2010-01-13T23:26:00.000Z,177.49268000000000711,-39.29907000000000039,4.30900000000000016,36.09680000000000177,ML,,GROPE,reviewed,manual,nz1dr,18,13,4,0.30900000000000000,186.00000000000000000,0.19545000000000001,0.24800000000000000
2597422,earthquake,2006-07-17T16:01:20.679Z,2010-01-13T23:26:00.000Z,172.12908999999999082,-41.71106999999999942,4.03399999999999981,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,32,19,40,0.17399999999999999,116.00000000000000000,0.27007999999999999,0.18800000000000000
2596532,earthquake,2006-07-15T21:55:40.620Z,2010-01-13T23:26:00.000Z,177.00873000000001412,-40.98282999999999987,4.08999999999999986,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,39,27,31,0.65200000000000002,210.00000000000000000,0.16238000000000000,0.25200000000000000
2593170,earthquake,2006-07-08T11:27:17.727Z,2010-01-13T23:25:00.000Z,176.82281000000000404,-39.17956999999999823,5.20000000000000018,32.78880000000000194,Mw,,GROPE,reviewed,manual,nz1dr,26,17,0,0.25700000000000001,90.00000000000000000,0.15668000000000001,0.00000000000000000
2583331,earthquake,2006-06-16T05:26:46.003Z,2010-01-13T23:25:00.000Z,174.34316999999998643,-41.59640999999999877,4.08100000000000041,10.52250000000000085,ML,,GROPE,reviewed,manual,nz1dr,32,22,45,0.18200000000000000,133.00000000000000000,0.18160999999999999,0.16900000000000001
2580672,earthquake,2006-06-11T03:02:51.148Z,2010-01-13T23:24:00.000Z,178.57863000000000397,-38.62301999999999680,4.08800000000000008,29.99350000000000094,ML,,GROPE,reviewed,manual,nz1dr,16,12,19,0.33000000000000002,235.00000000000000000,0.24495000000000000,0.30900000000000000
2577713,earthquake,2006-06-04T23:48:38.205Z,2010-01-13T23:24:00.000Z,176.39602999999999611,-40.49595999999999663,4.40000000000000036,24.39900000000000091,Mw,,GROPE,reviewed,manual,nz1dr,58,52,0,0.11400000000000000,169.00000000000000000,0.28639999999999999,0.00000000000000000
2570246,earthquake,2006-05-20T03:23:44.793Z,2010-01-13T23:23:00.000Z,176.70322999999999070,-39.97252000000000294,4.16300000000000026,31.17920000000000158,ML,,GROPE,reviewed,manual,nz1dr,50,41,42,0.09500000000000000,90.00000000000000000,0.35930000000000001,0.31900000000000001
2556524,earthquake,2006-04-20T14:52:46.945Z,2010-01-13T23:22:00.000Z,174.27509000000000583,-41.67034999999999911,4.05900000000000016,16.54210000000000136,ML,,GROPE,reviewed,manual,nz1dr,32,25,45,0.09300000000000000,134.00000000000000000,0.22061000000000000,0.17399999999999999
2544260,earthquake,2006-03-25T15:24:22.983Z,2010-01-13T23:21:00.000Z,176.85747000000000639,-40.50290999999999997,4.29999999999999982,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,35,30,0,0.27300000000000002,200.00000000000000000,0.25058999999999998,0.00000000000000000
2544258,earthquake,2006-03-25T15:20:33.036Z,2010-01-13T23:21:00.000Z,176.93529000000000906,-40.54238999999999749,4.29999999999999982,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,45,38,0,0.34300000000000003,199.00000000000000000,0.25100000000000000,0.00000000000000000
2543155,earthquake,2006-03-23T12:27:13.459Z,2010-01-13T23:21:00.000Z,178.29782000000000153,-38.04592999999999847,4.09999999999999964,22.95759999999999934,Mw,,GROPE,reviewed,manual,nz1dr,13,10,0,0.04200000000000000,205.00000000000000000,0.23305999999999999,0.00000000000000000
2540909,earthquake,2006-03-18T17:56:21.806Z,2010-01-13T23:20:00.000Z,178.39471000000000345,-38.83626999999999896,4.28800000000000026,31.44519999999999982,ML,,GROPE,reviewed,manual,nz1dr,14,10,35,0.33600000000000002,224.00000000000000000,0.23340000000000000,0.21500000000000000
2537994,earthquake,2006-03-12T13:06:26.626Z,2010-01-13T23:20:00.000Z,174.98544000000001120,-40.12008999999999759,4.18900000000000006,25.23160000000000025,ML,,GROPE,reviewed,manual,nz1dr,25,20,49,0.19100000000000000,159.00000000000000000,0.28708000000000000,0.18700000000000000
2537096,earthquake,2006-03-10T19:10:27.921Z,2010-01-13T23:20:00.000Z,174.96338000000000079,-40.12183999999999884,4.18700000000000028,15.02630000000000088,ML,,GROPE,reviewed,manual,nz1dr,45,42,48,0.19700000000000001,85.00000000000000000,0.34275000000000000,0.18600000000000000
2536933,earthquake,2006-03-10T11:55:12.873Z,2010-01-13T23:20:00.000Z,174.95125999999999067,-40.12039000000000044,4.07599999999999962,11.73869999999999969,ML,,GROPE,reviewed,manual,nz1dr,45,40,46,0.19900000000000001,86.00000000000000000,0.39296999999999999,0.15900000000000000
2535866,earthquake,2006-03-08T09:22:39.908Z,2010-01-13T23:20:00.000Z,176.41276999999999475,-40.79366999999999877,4.00000000000000000,19.82329999999999970,Mw,,GROPE,reviewed,manual,nz1dr,27,20,0,0.16900000000000001,193.00000000000000000,0.27033000000000001,0.00000000000000000
2522154,earthquake,2006-02-05T00:29:49.238Z,2010-01-13T23:19:00.000Z,176.38141999999999143,-40.33397000000000077,4.20000000000000018,33.00000000000000000,Mw,,GROPE,reviewed,manual,nz1dr,48,40,0,0.08699999999999999,117.00000000000000000,0.32583000000000001,0.00000000000000000
2519024,earthquake,2006-01-27T18:31:20.230Z,2010-01-13T23:18:00.000Z,176.33343999999999596,-39.72352000000000061,4.19399999999999995,35.16779999999999973,ML,,GROPE,reviewed,manual,nz1dr,60,50,21,0.08100000000000000,71.00000000000000000,0.29304999999999998,0.20200000000000001
2516827,earthquake,2006-01-22T16:52:08.714Z,2010-01-13T23:18:00.000Z,176.58816999999999098,-39.96511999999999887,4.20000000000000018,25.07250000000000156,Mw,,GROPE,reviewed,manual,nz1dr,53,47,0,0.02000000000000000,92.00000000000000000,0.32474999999999998,0.00000000000000000
2513129,earthquake,2006-01-13T15:12:04.089Z,2010-01-13T23:18:00.000Z,175.06306000000000722,-41.08051999999999992,4.09999999999999964,28.30979999999999919,Mw,,GROPE,reviewed,manual,nz1dr,61,38,0,0.02800000000000000,75.00000000000000000,0.08204000000000000,0.00000000000000000
2510085,earthquake,2006-01-06T16:24:17.771Z,2010-01-13T23:17:00.000Z,174.67017000000001303,-41.10255000000000081,4.04499999999999993,32.86449999999999960,ML,,GROPE,reviewed,manual,nz1dr,82,50,49,0.13000000000000000,88.00000000000000000,0.10876000000000000,0.20899999999999999
2503930,earthquake,2005-12-24T00:27:58.895Z,2010-01-13T23:17:00.000Z,176.98418000000000916,-40.38165000000000049,4.00000000000000000,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,29,24,0,0.29499999999999998,202.00000000000000000,0.24545000000000000,0.00000000000000000
2503923,earthquake,2005-12-24T00:15:55.901Z,2010-01-13T23:17:00.000Z,176.95311000000000945,-40.38179000000000229,4.20000000000000018,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,31,22,0,0.27200000000000002,200.00000000000000000,0.26823999999999998,0.00000000000000000
2503505,earthquake,2005-12-23T02:37:51.784Z,2010-01-13T23:17:00.000Z,176.33548999999999296,-40.85896999999999935,4.09999999999999964,29.16949999999999932,Mw,,GROPE,reviewed,manual,nz1dr,24,17,0,0.09600000000000000,196.00000000000000000,0.18164000000000000,0.00000000000000000
2501318,earthquake,2005-12-18T03:54:00.141Z,2010-01-13T23:17:00.000Z,174.20727999999999724,-41.66174999999999784,4.03200000000000003,7.05060000000000020,ML,,GROPE,reviewed,manual,nz1dr,29,24,43,0.08900000000000000,100.00000000000000000,0.27916000000000002,0.25600000000000001
2500818,earthquake,2005-12-16T20:26:39.530Z,2010-01-13T23:16:00.000Z,175.50970000000000937,-40.89466000000000179,4.00900000000000034,26.69790000000000063,ML,,GROPE,reviewed,manual,nz1dr,31,27,46,0.23799999999999999,96.00000000000000000,0.22020999999999999,0.17100000000000001
2500744,earthquake,2005-12-16T16:29:25.160Z,2010-01-13T23:16:00.000Z,176.00551999999998998,-40.50272999999999968,4.00499999999999989,29.67630000000000123,ML,,GROPE,reviewed,manual,nz1dr,41,35,43,0.19300000000000000,79.00000000000000000,0.34162999999999999,0.24700000000000000
2499328,earthquake,2005-12-13T08:09:48.331Z,2010-01-13T23:16:00.000Z,174.86157000000000039,-41.09584000000000259,4.20000000000000018,29.74640000000000128,Mw,,GROPE,reviewed,manual,nz1dr,99,58,0,0.04100000000000000,72.00000000000000000,0.12402000000000001,0.00000000000000000
2498995,earthquake,2005-12-12T13:55:47.784Z,2010-01-13T23:16:00.000Z,176.05433999999999628,-40.51474999999999937,4.70000000000000018,26.03079999999999927,Mw,,GROPE,reviewed,manual,nz1dr,63,53,0,0.22100000000000000,75.00000000000000000,0.28924000000000000,0.00000000000000000
2489083,earthquake,2005-11-20T00:43:49.925Z,2010-01-13T23:15:00.000Z,172.90575999999998658,-42.68014999999999759,4.00900000000000034,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,35,21,30,0.16500000000000001,129.00000000000000000,0.26928999999999997,0.22800000000000001
2481889,earthquake,2005-11-03T20:31:52.942Z,2010-01-13T23:14:00.000Z,174.96959000000001083,-40.17555999999999727,4.06299999999999972,17.82539999999999836,ML,,GROPE,reviewed,manual,nz1dr,52,37,46,0.41899999999999998,84.00000000000000000,0.29819000000000001,0.17199999999999999
2481737,earthquake,2005-11-03T13:16:50.389Z,2010-01-13T23:14:00.000Z,174.26283000000000811,-41.74179000000000173,4.50000000000000000,18.52690000000000126,Mw,,GROPE,reviewed,manual,nz1dr,34,25,0,0.03800000000000000,138.00000000000000000,0.28326000000000001,0.00000000000000000
2480685,earthquake,2005-11-01T05:39:51.811Z,2010-01-13T23:14:00.000Z,174.19084000000000856,-41.65845999999999805,4.50000000000000000,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,26,25,0,0.09400000000000000,92.00000000000000000,0.33018999999999998,0.00000000000000000
2480524,earthquake,2005-10-31T21:35:08.123Z,2010-01-13T23:14:00.000Z,174.19268999999999892,-41.66441999999999979,4.04999999999999982,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,19,15,20,0.17000000000000001,136.00000000000000000,0.28521999999999997,0.33100000000000002
